composer	composer_first	work_group	work catalogue	opus	no	mov	title	composition	publication	pages	prio	done	by	time	est_time	CHF	comment	source	filename	parsed	no_notes	Unnamed: 22	entropy	comp_ID	fifth_width	display_year
Joplin	Scott	Ragtimes					Palm Leaf Rag		1899.0			1.0	kern					CCARH	palmleaf.xml	1.0	1178.0		0.13078292738767952	34.0	14.0	1899.0
Joplin	Scott	Ragtimes					Paragon Rag		1909.0			1.0	kern					CCARH	paragon.xml	1.0	1574.0		0.2920179161106651	34.0	17.0	1909.0
Joplin	Scott	Ragtimes					Peacherine Rag		1901.0			1.0	kern					CCARH	peacherine.xml	1.0	1547.0		0.0	34.0	11.0	1901.0
Joplin	Scott	Ragtimes					Pine Apple Rag		1908.0			1.0	kern					CCARH	pineapple.xml	1.0	1625.0		0.2274354434318938	34.0	15.0	1908.0
Joplin	Scott	Ragtimes					Pleasant Moments		1909.0			1.0	kern					CCARH	pleasant.xml	1.0	1365.0		0.21963336715972645	34.0	16.0	1909.0
Joplin	Scott	Ragtimes					Reflection Rag		1917.0			1.0	kern					CCARH	reflection.xml	1.0	1400.0		0.10989826012127553	34.0	14.0	1917.0
Joplin	Scott	Ragtimes					The Rosebud March		1905.0			1.0	kern					CCARH	rosebud.xml	1.0	1313.0		0.2680990966521717	34.0	16.0	1905.0
Joplin	Scott	Ragtimes					Rose Leaf Rag		1907.0			1.0	kern					CCARH	roseleaf.xml	1.0	1800.0		0.2436276359045858	34.0	16.0	1907.0
Joplin	Scott	Ragtimes					School of Ragtime		1906.0															34.0		1906.0
Joplin	Scott	Ragtimes					Scott Joplin's New Rag		1912.0			1.0	kern					CCARH	newrag.xml	1.0	1977.0		0.13236848459250086	34.0	14.0	1912.0
Joplin	Scott	Ragtimes					Searchlight Rag		1907.0			1.0	kern					CCARH	searchlight.xml	1.0	1711.0		0.26186410328721144	34.0	16.0	1907.0
Joplin	Scott	Ragtimes					Solace		1909.0															34.0		1909.0
Joplin	Scott	Ragtimes					Something Doing		1903.0			1.0	kern					CCARH	something.xml	1.0	1487.0		0.19518263339370368	34.0	15.0	1903.0
Joplin	Scott	Ragtimes					Stoptime Rag		1910.0			1.0	kern					CCARH	stoptime.xml	1.0	1292.0		0.21889451267814128	34.0	14.0	1910.0
Joplin	Scott	Ragtimes					Sugar Cane		1908.0			1.0	kern					CCARH	sugarcane.xml	1.0	1692.0		0.142669522753372	34.0	14.0	1908.0
Joplin	Scott	Ragtimes					Sunflower Slow Drag		1901.0			1.0	kern					CCARH	sunflower.xml	1.0	1750.0		0.17009466031069626	34.0	15.0	1901.0
Joplin	Scott	Ragtimes					Swipesy		1900.0			1.0	kern					CCARH	swipesy.xml	1.0	1473.0		0.0995409384752024	34.0	13.0	1900.0
Joplin	Scott	Ragtimes					Wall Street Rag		1909.0			1.0	kern					CCARH	wallstreet.xml	1.0	1527.0		0.2308658838063553	34.0	16.0	1909.0
Joplin	Scott	Ragtimes					Weeping Willow		1903.0			1.0	kern					CCARH	weepingwillow.xml	1.0	1598.0		0.2498602302493768	34.0	15.0	1903.0
Lang	Josephine	Sechs Lieder	Op.	25	1		Frühlings-Glaube		1860.0	5.0		1.0	OpenScore Lieder Corpus					OSLC	Lang_Josephine_-_Sechs_Lieder_Op.25_No.1_-_Fruhlings-Glaube.mxl	1.0	1936.0		0.0	36.0	11.0	1860.0
Lang	Josephine	Sechs Lieder	Op.	25	2		Winterseufzer		1860.0	4.0		1.0	OpenScore Lieder Corpus					OSLC	Lang_Josephine_-_Sechs_Lieder_Op.25_No.2_-_Winterseufzer.mxl	1.0	819.0		0.09036638286154153	36.0	12.0	1860.0
Lang	Josephine	Sechs Lieder	Op.	25	3		Barcarole		1860.0	2.0		1.0	OpenScore Lieder Corpus					OSLC	Lang_Josephine_-_Sechs_Lieder_Op.25_No.3_-_Barcarole.mxl	1.0	576.0		0.0	36.0	11.0	1860.0
Lang	Josephine	Sechs Lieder	Op.	25	4		Lied (Immer sich rein kindlich erfreu'n)		1860.0	5.0		1.0	OpenScore Lieder Corpus					OSLC	Lang_Josephine_-_Sechs_Lieder_Op.25_No.4_-_Lied_Immer_sich_rein_kindlich_erfreun.mxl	1.0	2324.0		0.1656837825199441	36.0	15.0	1860.0
Lang	Josephine	Sechs Lieder	Op.	25	5		Die Wolken		1860.0	3.0		1.0	OpenScore Lieder Corpus					OSLC	Lang_Josephine_-_Sechs_Lieder_Op.25_No.5_-_Die_Wolken.mxl	1.0	855.0		0.0	36.0	10.0	1860.0
Lang	Josephine	Sechs Lieder	Op.	25	6		Das Paradies		1860.0	2.0		1.0	OpenScore Lieder Corpus					OSLC	Lang_Josephine_-_Sechs_Lieder_Op.25_No.6_-_Das_Paradies.mxl	1.0	481.0		0.045750757706876886	36.0	12.0	1860.0
Liszt	Franz	12 Transcendental Etudes	S.	139	1		Preludio	1851.0				1.0	PhilTA		0.0	0.0		MS	2603256-Liszt_-_Transcendental_Etude_No._1_Preludio.mxl	1.0	658.0		0.3399318340686497	37.0	16.0	1851.0
Liszt	Franz	12 Transcendental Etudes	S.	139	2		Molto Vivace	1851.0				1.0	PhilTA		0.0	0.0		MS	2603271-Liszt_-_Transcendental_Etude_No._2_Molto_Vivace.mxl	1.0	3060.0		0.31384598827212945	37.0	21.0	1851.0
Liszt	Franz	12 Transcendental Etudes	S.	139	3		Paysage	1851.0				1.0	PhilTA		0.0	0.0		MS	2603286-Liszt_-_Transcendental_Etude_No._3_Paysage.mxl	1.0	2099.0		0.2895316495907301	37.0	19.0	1851.0
Liszt	Franz	12 Transcendental Etudes	S.	139	4		Mazeppa	1851.0				1.0	PhilTA		0.0	0.0		MS	2603291-Liszt_-_Transcendental_Etude_No._4_Mazeppa.mxl	1.0	8080.0		0.4001789467262729	37.0	26.0	1851.0
Liszt	Franz	12 Transcendental Etudes	S.	139	5		Feux Follets	1851.0				1.0	PhilTA		0.0	0.0		MS	2603306-Liszt_-_Transcendental_Etude_No._5_Feux_Follets.mxl	1.0	4707.0		0.5341323735126485	37.0	23.0	1851.0
Liszt	Franz	12 Transcendental Etudes	S.	139	6		Vision	1851.0				1.0	PhilTA		0.0	0.0		MS	2603316-Liszt_-_Transcendental_Etude_No._6_Vision.mxl	1.0	3868.0		0.3640933829174316	37.0	18.0	1851.0
Liszt	Franz	12 Transcendental Etudes	S.	139	7		Eroica	1851.0				1.0	PhilTA		0.0	0.0		MS	2603321-Liszt_-_Transcendental_Etude_No._7_Eroica.mxl	1.0	3552.0		0.4725544525377101	37.0	23.0	1851.0
Liszt	Franz	12 Transcendental Etudes	S.	139	8		Wilde Jagd	1851.0				1.0	PhilTA		0.0	0.0		MS	2603331-Liszt_-_Transcendental_Etude_No._8_Wilde_Jagd.mxl	1.0	6796.0		0.4098991352219776	37.0	22.0	1851.0
Liszt	Franz	12 Transcendental Etudes	S.	139	9		Ricordanza	1851.0				1.0	PhilTA		0.0	0.0		MS	2603341-Liszt_-_Transcendental_Etude_No._9_Ricordanza.mxl	1.0	5329.0		0.4543993508496802	37.0	25.0	1851.0
Liszt	Franz	12 Transcendental Etudes	S.	139	10		Allegro Agitato Molto	1851.0				1.0	PhilTA		0.0	0.0		MS	2603361-Liszt_-_Transcendental_Etude_No._10_Allegro_Agitato_Molto.mxl	1.0	4423.0		0.43028152377285706	37.0	25.0	1851.0
Liszt	Franz	12 Transcendental Etudes	S.	139	11		Harmonies du Soir	1851.0				1.0	PhilTA		0.0	0.0		MS	2603376-Liszt_-_Transcendental_Etude_No._11_Harmonies_du_Soir.mxl	1.0	5611.0		0.6036999828848216	37.0	25.0	1851.0
Liszt	Franz	12 Transcendental Etudes	S.	139	12		Chasse-Neige	1851.0				1.0	PhilTA		0.0	0.0		MS	2603416-Liszt_-_Transcendental_Etude_No._12_Chasse_Neige.mxl	1.0	5956.0		0.4673012564538855	37.0	25.0	1851.0
Liszt	Franz	Trois Etudes de Concert	S.	144	1		Il Lamento	1849.0				1.0	PhilTA		0.0	0.0		MS	2635386-Liszt_-_Trois_Etudes_de_Concert_No._1_Il_Lamento.mxl	1.0	5167.0		0.6933343731308623	37.0	23.0	1849.0
Liszt	Franz	Trois Etudes de Concert	S.	144	2		La Leggierezza	1849.0				1.0	PhilTA		0.0	0.0		MS	2635396-Liszt_-_Trois_Etudes_de_Concert_No._2_La_Leggierezza.mxl	1.0	3426.0		0.4896658112791471	37.0	23.0	1849.0
Liszt	Franz	Trois Etudes de Concert	S.	144	3		Un Sospiro	1849.0				1.0	PhilTA		0.0	0.0		MS	2635411-Liszt_-_Trois_Etudes_de_Concert_No._3_Un_Sospiro.mxl	1.0	3366.0		0.5388291106895741	37.0	22.0	1849.0
Liszt	Franz	Zwei Konzertetüden	S.	145	1		Waldesrauschen	1863.0				1.0	PhilTA		0.0	0.0		MS	2804406-Liszt_-_Zwei_Konzert-Etuden_I_Waldesrauschen.mxl	1.0	3571.0		0.4965006635349585	37.0	21.0	1863.0
Liszt	Franz	Zwei Konzertetüden	S.	145	2		Gnomenreigen	1863.0				1.0	mooing		0.0	0.0		MS	Concert_Etude_in_F-Sharp_minor_Gnomenreigen_Dance_of_the_Gnomes.mxl	1.0	4014.0		0.42390067214225935	37.0	21.0	1863.0
Liszt	Franz	Années de pèlerinage I	S.	160	1		Chapelle de Guillaume Tell		1855.0			1.0	PhilTA		0.0	0.0		MS	Liszt_-_Chapelle_de_Guillaume_Tell.xml	1.0	3113.0		0.3747848332723645	37.0	18.0	1855.0
Liszt	Franz	Années de pèlerinage I	S.	160	2		Au lac de Wallenstadt		1855.0			1.0	PhilTA		0.0	0.0		MS	3987861-Liszt_-_Au_Lac_de_Wallenstadt.mxl	1.0	1288.0		0.2487125252476849	37.0	18.0	1855.0
Liszt	Franz	Années de pèlerinage I	S.	160	3		Pastorale		1855.0			1.0	PhilTA		0.0	0.0		MS	4094931-Liszt_-_Pastorale.mxl	1.0	1075.0		0.0	37.0	8.0	1855.0
Liszt	Franz	Années de pèlerinage I	S.	160	4		Au bord d'une source		1855.0			1.0	PhilTA		0.0	0.0		MS	4078941-Liszt_-_Au_Bord_dUne_Source.mxl	1.0	3244.0		0.3998989966273579	37.0	22.0	1855.0
Liszt	Franz	Années de pèlerinage I	S.	160	5		Orage		1855.0			1.0	PhilTA		0.0	0.0		MS	Orage.xml	1.0	4917.0		0.4571069286219291	37.0	23.0	1855.0
Liszt	Franz	Années de pèlerinage I	S.	160	6		Vallée d'Obermann		1855.0			1.0	PhilTA		0.0	0.0		MS	4078266-Liszt_-_Vallee_dObermann.mxl	1.0	8244.0		0.4089179563855279	37.0	21.0	1855.0
Liszt	Franz	Années de pèlerinage I	S.	160	7		Eglogue		1855.0			1.0	PhilTA		0.0	0.0		MS	4083526-Liszt_-_Eglogue.mxl	1.0	1845.0		0.06365421799386728	37.0	14.0	1855.0
Liszt	Franz	Années de pèlerinage I	S.	160	8		Le mal du pays		1855.0			1.0	PhilTA		0.0	0.0		MS	Le_Mal_du_Pays.xml	1.0	1366.0		0.3832820462672093	37.0	21.0	1855.0
Liszt	Franz	Années de pèlerinage I	S.	160	9		Les cloches de Genève		1855.0			1.0	PhilTA		0.0	0.0		MS	Les_Cloches_de_Geneve.mxl	1.0	2390.0		0.3998388198749335	37.0	21.0	1855.0
Liszt	Franz	Années de pèlerinage II	S.	161	1		Sposalizio	1858.0		6.0	1.0	1.0	PhilTA		180.0	75.0		MS	Sposalizio.xml	1.0	2741.0		0.35398818450388964	37.0	20.0	1858.0
Liszt	Franz	Ballades	S.	171			Ballade No. 2	1853.0				1.0	PhilTA					MS	Liszt_-_Ballade_No._2.mxl	1.0	8709.0		0.5277496881473752	37.0	22.0	1853.0
Liszt	Franz	Consolations	S.	172	3		Lento placido		1849.0	4.0		1.0	james_brigham					MS	Consolation_No._3_in_D_Flat_Major_S_172_-_Franz_Liszt.mxl	1.0	1191.0		0.32887870299433714	37.0	18.0	1849.0
Liszt	Franz	Harmonies Poètiques et Réligieuses	S.	173	3		Bénédiction de Dieu dans la Solitude	1847.0				1.0	PhilTA					MS	Liszt_-_Bndiction_de_Dieu_dans_la_Solitude.mscz.mxl	1.0	9477.0		0.4498796028300505	37.0	24.0	1847.0
Liszt	Franz	Harmonies Poètiques et Réligieuses	S.	173	7		Funérailles	1849.0				1.0	PhilTA					MS	Liszt_-_Funerailles.mxl	1.0	5814.0		0.4441213229979259	37.0	21.0	1849.0
Liszt	Franz	Sonata	S.	178			B minor Sonata	1853.0	1854.0	33.0	1.0	1.0	PhilTA		990.0	412.5		MS	Sonata_in_B_Minor.xml	1.0	17157.0		0.5670701837642272	37.0	26.0	1853.0
Liszt	Franz		S.	191			Impromptu in F# major	1872.0				1.0	PhilTA					MS	Liszt_-_Impromptu_in_F_major.mxl	1.0	1794.0		0.3195579085643152	37.0	20.0	1872.0
Liszt	Franz	Late Pieces	S.	198			Wiegenlied		1881.0	3.0		1.0	lt	45.0	90.0	37.5		MS	Wiegenlied.xml	1.0	633.0		0.34774074130181104	37.0	18.0	1881.0
Liszt	Franz	Late Pieces	S.	199			Nuages gris		1881.0	2.0		1.0	lt	45.0	60.0	25.0		MS	IMSLP100402-PMLP02603-S199_nuages_gris.mxl	1.0	323.0		0.07652465283787413	37.0	15.0	1881.0
Liszt	Franz	Late Pieces	S.	200	1		La lugubre gondola	1882.0		4.0	1.0	1.0	albane	30.0	120.0	50.0	3rd page l.h. i modified the abridged notation	DCML	Liszt_Lugubre_gondola_I_200_1.mxl	1.0	930.0		0.4623286094352956	37.0	21.0	1882.0
Liszt	Franz	Late Pieces	S.	200	2		La lugubre gondola	1882.0	1886.0	6.0	1.0	1.0	albane	30.0	180.0	75.0		DCML	Liszt_Lugubre_gondola_I_200_2.mxl	1.0	1815.0		0.28755261808312144	37.0	18.0	1882.0
Liszt	Franz	Late Pieces	S.	201			R. W. Venezia	1883.0		2.0		1.0	lt	45.0	60.0	25.0	I had to use MS to write the 8va lines and other special symbols, but then I can't reopen the file correctly in photoscore because it can't read these special symbols. But you can't export .opt files with MS. So I have a problem...	MS	IMSLP100409-PMLP11526-S201_R_W_venezia.xml	1.0	874.0		0.19595293094657604	37.0	15.0	1883.0
Liszt	Franz	Late Pieces	S.	202			Am Grabe Richard Wagners	1883.0		2.0	1.0	1.0	albane	20.0	60.0	25.0		DCML	Liszt_S202_Am_Grabe_R.xml	1.0	358.0		0.103261920006301	37.0	13.0	1883.0
Liszt	Franz	Late Pieces	S.	203			Schlaflos! Frage und Antwort	1883.0		5.0	1.0	1.0	albane	45.0	150.0	62.5		DCML	Liszt_Schlaflos.mxl	1.0	914.0		0.22016680782881776	37.0	20.0	1883.0
Liszt	Franz	Late Pieces	S.	204			Recueillement	1877.0		3.0		1.0	lt	90.0	90.0	37.5		MS			0.0			37.0		1877.0
Liszt	Franz	Late Pieces	S.	206			Trauervorspiel und Trauermarsch	1885.0		6.0	1.0	1.0	albane	40.0	180.0	75.0	L.h measures 93 and 127 i simplified the abridged sign	DCML	Liszt_Trauermarsch.mxl	1.0	1878.0		0.08986532255299773	37.0	16.0	1885.0
Liszt	Franz	Late Pieces	S.	207			En rêve	1885.0		2.0	1.0	1.0	albane	15.0	60.0	25.0		DCML	Liszt_En_reve.mxl	1.0	503.0		0.11734419437730415	37.0	15.0	1885.0
Liszt	Franz	Late Pieces	S.	208			Unstern! - Sinistre	1881.0		4.0		1.0	ds		120.0	50.0		MS			0.0			37.0		1881.0
Liszt	Franz	Hungarian Rhapsodies	S.	244	6		Hungarian Rhapsodie No. 6	1847.0				1.0	PhilTA					MS	Liszt_-_Hungarian_Rhapsody_No._6.mscz.mxl	1.0	5730.0		0.4864851199794513	37.0	21.0	1847.0
Liszt	Franz	Liebesträume	S.	541	3							1.0	mooing					MS	Liebestraume_No._3.mxl	1.0	2324.0		0.549600877064068	37.0	22.0	1848.5
Liszt	Franz	Bagatelle sans Tonalité	S.	216a				1885.0				1.0	bry.					MS	Franz_Liszt-_Bagatelle_sans_Tonalite.mxl	1.0	2414.0		0.2874528054698127	37.0	16.0	1885.0
Lyapunov	Sergei Mikhailovich	7 Preludes	Op.	6	1			1896.0				1.0	Y.Murakami@TYO					MS	Prelude_S.Liapounow_Op.6.No.1.mxl	1.0	1116.0		0.3041504348044562	38.0	19.0	1896.0
Lyapunov	Sergei Mikhailovich	7 Preludes	Op.	6	2			1896.0																38.0		1896.0
Lyapunov	Sergei Mikhailovich	7 Preludes	Op.	6	3			1896.0				1.0	Y.Murakami@TYO					MS	Prelude_S.Liapounow_Op.6.No.3.mxl	1.0	547.0		0.22943763674970635	38.0	14.0	1896.0
Lyapunov	Sergei Mikhailovich		Op.	8			Nocturne		1893.0			1.0	Y.Murakami@TYO					MS	Nocturne_S.Liapounow_Op.8.mxl	1.0	3238.0		0.5626301549321169	38.0	28.0	1893.0
Lyapunov	Sergei Mikhailovich	12 Études d'exécution transcendante	Op.	11	1		Berceuse	1900.0				1.0	Y.Murakami@TYO					MS	Berceuse_from_12_Etudes_dexecution_transcendante_Op.11_S.Liapounow.mxl	1.0	1689.0		0.2701054613961349	38.0	17.0	1900.0
Lyapunov	Sergei Mikhailovich		Op.	26			Chant d'automne		1906.0			1.0	Y.Murakami@TYO					MS	Chant_dautomne._S.Liapounow_Op.26..mxl	1.0	2817.0		0.6782996467007373	38.0	24.0	1906.0
Lyapunov	Sergei Mikhailovich		Op.	27			Sonata	1906.0	1908.0			1.0	Y.Murakami@TYO					MS	Piano_Sonata_S.Liapounow_Op.27.mxl	1.0	18343.0		0.6637760314271626	38.0	28.0	1906.0
Mahler	Gustav	Lieder eines fahrenden Gesellen			1		Wenn mein Schatz heut Hochzeit macht		1897.0	4.0		1.0	OpenScore Lieder Corpus					OSLC	Mahler_Gustav_-_Lieder_eines_fahrenden_Gesellen_No.1_-_Wenn_mein_Schatz_Hochzeit_macht.mxl	1.0	1249.0		0.1066894765040345	40.0	13.0	1897.0
Mahler	Gustav	Lieder eines fahrenden Gesellen			2		Ging heut morgen übers Feld		1897.0	6.0		1.0	OpenScore Lieder Corpus					OSLC	Mahler_Gustav_-_Lieder_eines_fahrenden_Gesellen_No.2_-_Gieng_heut_morgen_ubers_Feld.mxl	1.0	1900.0		0.0826752657899352	40.0	16.0	1897.0
Mahler	Gustav	Lieder eines fahrenden Gesellen			3		Ich hab' ein glühend Messer		1897.0	5.0		1.0	OpenScore Lieder Corpus					OSLC	Mahler_Gustav_-_Lieder_eines_fahrenden_Gesellen_No.3_-_Ich_hab_ein_gluhend_Messer.mxl	1.0	1780.0		0.35215180463942924	40.0	19.0	1897.0
Mahler	Gustav	Lieder eines fahrenden Gesellen			4		Die zwei blauen Augen von meinem Schatz		1897.0	4.0		1.0	OpenScore Lieder Corpus					OSLC	Mahler_Gustav_-_Lieder_eines_fahrenden_Gesellen_No.4_-_Die_zwei_blauen_Augen_von_meinem_Schatz.mxl	1.0	1647.0		0.14034384513438888	40.0	15.0	1897.0
Mahler	Gustav	Kindertotenlieder			1		Nun will die Sonn' so hell aufgeh'n		1904.0	5.0		1.0	OpenScore Lieder Corpus					OSLC	Mahler_Gustav_-_Kindertotenlieder_No.1_-_Nun_will_die_Sonn_so_hell_aufgehn.mxl	1.0	1129.0		0.16498516267001995	40.0	16.0	1904.0
Mahler	Gustav	Kindertotenlieder			2		Nun seh' ich wohl, warum so dunkle Flammen		1904.0	5.0		1.0	OpenScore Lieder Corpus					OSLC	Mahler_Gustav_-_Kindertotenlieder_No.2_-_Nun_seh_ich_wohl_warum_so_dunkle_Flammen.mxl	1.0	968.0		0.3164704313225985	40.0	17.0	1904.0
Mahler	Gustav	Kindertotenlieder			3		Wenn dein Mütterlein		1904.0	5.0		1.0	OpenScore Lieder Corpus					OSLC	Mahler_Gustav_-_Kindertotenlieder_No.3_-_Wenn_dein_Mutterlein.mxl	1.0	1125.0		0.19279049100296167	40.0	15.0	1904.0
Mahler	Gustav	Kindertotenlieder			4		Oft denk' ich sie sind nur ausgegangen		1904.0	5.0		1.0	OpenScore Lieder Corpus					OSLC	Mahler_Gustav_-_Kindertotenlieder_No.4_-_Oft_denk_ich_sie_sind_nur_ausgegangen.mxl	1.0	1006.0		0.23407548675431136	40.0	17.0	1904.0
Mahler	Gustav	Kindertotenlieder			5		In diesem Wetter		1904.0															40.0		1904.0
Mozart	Wolfgang Amadeus	Sonaten	KV	279	1	1.0		1774.0				1.0	kern					CCARH	sonata01-1.xml	1.0	2261.0		0.14584451300796147	43.0	14.0	1774.0
Mozart	Wolfgang Amadeus	Sonaten	KV	279	1	2.0		1774.0				1.0	kern					CCARH	sonata01-2.xml	1.0	1388.0		0.16079700204000122	43.0	14.0	1774.0
Mozart	Wolfgang Amadeus	Sonaten	KV	279	1	3.0		1774.0				1.0	kern					CCARH	sonata01-3.xml	1.0	1606.0		0.14851905990948347	43.0	13.0	1774.0
Mozart	Wolfgang Amadeus	Sonaten	KV	280	2	1.0		1774.0				1.0	kern					CCARH	sonata02-1.xml	1.0	2033.0		0.18865993968757475	43.0	16.0	1774.0
Mozart	Wolfgang Amadeus	Sonaten	KV	280	2	2.0		1774.0				1.0	kern					CCARH	sonata02-2.xml	1.0	982.0		0.13920192331191575	43.0	15.0	1774.0
Mozart	Wolfgang Amadeus	Sonaten	KV	280	2	3.0		1774.0				1.0	kern					CCARH	sonata02-3.xml	1.0	1521.0		0.10149340380796376	43.0	14.0	1774.0
Mozart	Wolfgang Amadeus	Sonaten	KV	281	3	1.0		1774.0				1.0	kern					CCARH	sonata03-1.xml	1.0	2118.0		0.123913878984512	43.0	14.0	1774.0
Mozart	Wolfgang Amadeus	Sonaten	KV	281	3	2.0		1774.0				1.0	kern					CCARH	sonata03-2.xml	1.0	1206.0		0.12776718494554126	43.0	13.0	1774.0
Mozart	Wolfgang Amadeus	Sonaten	KV	281	3	3.0		1774.0				1.0	kern					CCARH	sonata03-3.xml	1.0	2385.0		0.058751715218477725	43.0	14.0	1774.0
Mozart	Wolfgang Amadeus	Sonaten	KV	282	4	1.0		1774.0				1.0	kern					CCARH	sonata04-1.xml	1.0	1087.0		0.119181785102733	43.0	14.0	1774.0
Mozart	Wolfgang Amadeus	Sonaten	KV	282	4	2.0		1774.0				1.0	kern					CCARH	sonata04-2.xml	1.0	831.0		0.13668532741182096	43.0	13.0	1774.0
Mozart	Wolfgang Amadeus	Sonaten	KV	282	4	3.0		1774.0				1.0	kern					CCARH	sonata04-3.xml	1.0	1085.0		0.186894842518601	43.0	14.0	1774.0
Mozart	Wolfgang Amadeus	Sonaten	KV	283	5	1.0		1774.0				1.0	kern					CCARH	sonata05-1.xml	1.0	1802.0		0.21785909638940548	43.0	15.0	1774.0
Mozart	Wolfgang Amadeus	Sonaten	KV	283	5	2.0		1774.0				1.0	kern					CCARH	sonata05-2.xml	1.0	1167.0		0.07640453696650445	43.0	14.0	1774.0
Mozart	Wolfgang Amadeus	Sonaten	KV	283	5	3.0		1774.0				1.0	kern					CCARH	sonata05-3.xml	1.0	2332.0		0.136445592339874	43.0	14.0	1774.0
Mozart	Wolfgang Amadeus	Sonaten	KV	284	6	1.0		1774.0				1.0	kern					CCARH	sonata06-1.xml	1.0	2797.0		0.2571371399363179	43.0	15.0	1774.0
Mozart	Wolfgang Amadeus	Sonaten	KV	284	6	2.0		1774.0				1.0	kern					CCARH	sonata06-2.xml	1.0	1620.0		0.11492229154783988	43.0	13.0	1774.0
Mozart	Wolfgang Amadeus	Sonaten	KV	284	6	3.0	Thema	1774.0				1.0	kern					CCARH	sonata06-3a.xml	1.0	226.0		0.0	43.0	9.0	1774.0
Mozart	Wolfgang Amadeus	Sonaten	KV	284	6	3.0	Var. 1	1774.0				1.0	kern					CCARH	sonata06-3b.xml	1.0	287.0		0.0	43.0	11.0	1774.0
Mozart	Wolfgang Amadeus	Sonaten	KV	284	6	3.0	Var. 2	1774.0				1.0	kern					CCARH	sonata06-3c.xml	1.0	268.0		0.0	43.0	11.0	1774.0
Mozart	Wolfgang Amadeus	Sonaten	KV	284	6	3.0	Var. 3	1774.0				1.0	kern					CCARH	sonata06-3d.xml	1.0	384.0		0.04263596305357102	43.0	12.0	1774.0
Mozart	Wolfgang Amadeus	Sonaten	KV	284	6	3.0	Var. 4	1774.0				1.0	kern					CCARH	sonata06-3e.xml	1.0	364.0		0.07652465283787413	43.0	12.0	1774.0
Mozart	Wolfgang Amadeus	Sonaten	KV	284	6	3.0	Var. 5	1774.0				1.0	kern					CCARH	sonata06-3f.xml	1.0	294.0		0.09090909090909093	43.0	12.0	1774.0
Mozart	Wolfgang Amadeus	Sonaten	KV	284	6	3.0	Var. 6	1774.0				1.0	kern					CCARH	sonata06-3g.xml	1.0	337.0		0.0	43.0	9.0	1774.0
Mozart	Wolfgang Amadeus	Sonaten	KV	284	6	3.0	Var. 7	1774.0				1.0	kern					CCARH	sonata06-3h.xml	1.0	291.0		0.09251529945914733	43.0	17.0	1774.0
Mozart	Wolfgang Amadeus	Sonaten	KV	284	6	3.0	Var. 8	1774.0				1.0	kern					CCARH	sonata06-3i.xml	1.0	311.0		0.07375255676901207	43.0	12.0	1774.0
Mozart	Wolfgang Amadeus	Sonaten	KV	284	6	3.0	Var. 9	1774.0				1.0	kern					CCARH	sonata06-3j.xml	1.0	269.0		0.0	43.0	10.0	1774.0
Mozart	Wolfgang Amadeus	Sonaten	KV	284	6	3.0	Var. 10	1774.0				1.0	kern					CCARH	sonata06-3k.xml	1.0	370.0		0.11995808224345945	43.0	13.0	1774.0
Mozart	Wolfgang Amadeus	Sonaten	KV	284	6	3.0	Var. 11	1774.0				1.0	kern					CCARH	sonata06-3l.xml	1.0	863.0		0.18108628702057264	43.0	14.0	1774.0
Mozart	Wolfgang Amadeus	Sonaten	KV	284	6	3.0	Var. 12	1774.0				1.0	kern					CCARH	sonata06-3m.xml	1.0	585.0		0.15304930567574826	43.0	13.0	1774.0
Mozart	Wolfgang Amadeus	Sonaten	KV	309	7	1.0		1777.0				1.0	kern					CCARH	sonata07-1.xml	1.0	2533.0		0.2309759587886309	43.0	16.0	1777.0
Mozart	Wolfgang Amadeus	Sonaten	KV	309	7	2.0		1777.0				1.0	kern					CCARH	sonata07-2.xml	1.0	1652.0		0.2265067311334909	43.0	14.0	1777.0
Mozart	Wolfgang Amadeus	Sonaten	KV	309	7	3.0		1777.0				1.0	kern					CCARH	sonata07-3.xml	1.0	3934.0		0.17393369422004076	43.0	15.0	1777.0
Mozart	Wolfgang Amadeus	Sonaten	KV	310	9	1.0		1777.0				1.0	kern					CCARH	sonata09-1.xml	1.0	2291.0		0.17075175632668596	43.0	14.0	1777.0
Mozart	Wolfgang Amadeus	Sonaten	KV	310	9	2.0		1777.0				1.0	kern					CCARH	sonata09-2.xml	1.0	1371.0		0.18043635806543512	43.0	14.0	1777.0
Mozart	Wolfgang Amadeus	Sonaten	KV	310	9	3.0		1777.0				1.0	kern					CCARH	sonata09-3.xml	1.0	4077.0		0.07610633404000727	43.0	14.0	1777.0
Mozart	Wolfgang Amadeus	Sonaten	KV	311	8	1.0		1777.0				1.0	kern					CCARH	sonata08-1.xml	1.0	3406.0		0.2288865658000804	43.0	15.0	1777.0
Mozart	Wolfgang Amadeus	Sonaten	KV	311	8	2.0		1777.0				1.0	kern					CCARH	sonata08-2.xml	1.0	2277.0		0.15289989000862378	43.0	14.0	1777.0
Mozart	Wolfgang Amadeus	Sonaten	KV	311	8	3.0		1777.0				1.0	kern					CCARH	sonata08-3.xml	1.0	2072.0		0.13240205220094747	43.0	14.0	1777.0
Mozart	Wolfgang Amadeus	Sonaten	KV	330	10	1.0		1783.0				1.0	kern					CCARH	sonata10-1.xml	1.0	2509.0		0.16209828895607284	43.0	13.0	1783.0
